1620421200000,57607.97000000,57623.91000000,57360.00000000,57384.30000000,616.92919500,1620422099999,35451289.57286886,22188,296.56148400,17040959.08469210,0
1620422100000,57376.33000000,57472.36000000,57147.00000000,57379.54000000,851.59164800,1620422999999,48788029.78925567,32714,417.12559900,23900610.56620586,0
1620423000000,57379.03000000,57619.50000000,57360.00000000,57558.70000000,478.54280000,1620423899999,27511954.62765296,17826,256.69241300,14757011.38362495,0
1620423900000,57558.70000000,57568.92000000,57250.00000000,57358.44000000,489.74780800,1620424799999,28109433.15738762,17614,208.03569300,11940327.53929003,0
1620424800000,57358.45000000,57571.29000000,57189.80000000,57224.99000000,586.51700700,1620425699999,33667650.51747894,19684,318.77209100,18303172.63752181,0
1620425700000,57225.00000000,57413.33000000,56883.46000000,57059.73000000,1315.98104700,1620426599999,75245631.55864419,40980,614.75452200,35163668.03525838,0
1620426600000,57059.72000000,57190.42000000,56912.65000000,56930.27000000,880.24751400,1620427499999,50209711.45395724,29509,425.64102200,24278015.71381550,0
1620427500000,56930.27000000,57094.25000000,56749.75000000,57030.92000000,769.09138000,1620428399999,43805176.10298742,27617,358.80410200,20441253.55965448,0
1620428400000,57030.92000000,57282.82000000,57020.13000000,57282.81000000,712.80682500,1620429299999,40751159.56080198,23086,364.99147900,20866424.10399327,0
1620429300000,57282.82000000,57300.00000000,57080.02000000,57299.21000000,508.14501700,1620430199999,29064732.50073726,19056,254.40469600,14551544.72647899,0
1620430200000,57292.76000000,57389.21000000,57177.52000000,57240.58000000,495.72854100,1620431099999,28401082.88083663,18472,258.96042000,14836696.59496918,0
1620431100000,57235.10000000,57389.20000000,57185.87000000,57314.75000000,357.98097000,1620431999999,20517872.24087470,14620,162.38170500,9307050.52191257,0
1620432000000,57315.49000000,57565.99000000,56900.00000000,57042.07000000,817.14640100,1620432899999,46791641.41571009,37775,394.46185300,22595697.59917275,0
1620432900000,57042.07000000,57479.09000000,57042.07000000,57273.87000000,576.88637600,1620433799999,33073930.50583241,29203,313.90793800,17996882.61567287,0
1620433800000,57273.87000000,57562.61000000,57272.40000000,57461.02000000,513.38005500,1620434699999,29489822.20830271,25910,248.57592900,14278306.76664995,0
1620434700000,57464.10000000,57761.78000000,57437.55000000,57700.78000000,639.52689400,1620435599999,36855035.73958786,26420,311.89902400,17974868.27190875,0
1620435600000,57700.53000000,57727.88000000,57555.00000000,57610.67000000,356.53230000,1620436499999,20541377.63926679,16334,180.71529800,10411457.68784153,0
1620436500000,57610.67000000,57610.68000000,57498.17000000,57517.50000000,419.78412500,1620437399999,24155631.47037919,19111,161.13069900,9271794.52565155,0
